Game_id,Person_id,screen_assists,charges_drawn,loose_balls_recovered,deflections,contested_shots,contested_2_shots,contested_3_shots,box_outs,offensive_loose_ball_recoveries,defensive_loose_ball_recoveries,defensive_box_outs,offensive_box_outs,pts_off_screen_assists
0021700666,1626192,0,0,0,0,3,1,2,1,0,0,1,0,0
0021700666,1626202,0,0,0,2,1,0,1,0,0,0,0,0,0
0021700666,1627734,5,0,0,2,10,9,1,15,0,0,12,3,10
0021700666,1628380,2,0,2,0,7,5,2,5,1,1,5,0,4
0021700666,1628388,2,0,1,0,3,3,0,3,1,0,2,1,4
0021700667,2200,2,0,0,1,16,15,1,13,0,0,12,1,4
0021700667,2225,0,0,1,2,3,0,3,0,0,1,0,0,0
0021700667,101139,0,0,1,2,6,5,1,0,0,1,0,0,0
0021700667,200746,4,0,4,2,17,16,1,11,2,2,10,1,9
0021700667,200768,1,0,2,2,9,7,2,1,1,1,1,0,2
0021700667,201586,1,0,0,0,5,4,1,9,0,0,8,1,2
0021700667,201942,0,0,2,2,3,1,2,4,1,1,4,0,0
0021700667,201980,0,0,1,2,7,6,1,2,0,1,2,0,0
0021700667,201988,0,0,1,0,2,2,0,1,1,0,1,0,0
0021700667,202685,3,0,0,2,22,21,1,10,0,0,7,3,6
0021700667,202722,0,0,1,3,8,6,2,3,0,1,2,1,0
0021700667,203530,0,0,0,0,3,3,0,1,0,0,1,0,0
0021700667,203937,0,0,1,5,7,5,2,4,0,1,3,1,0
0021700667,1626153,0,0,1,4,7,4,3,1,0,1,1,0,0
0021700667,1626181,0,0,0,0,4,2,2,0,0,0,0,0,0
0021700667,1627749,0,0,1,1,6,2,4,0,1,0,0,0,0
0021700667,1627751,4,0,0,2,10,10,0,2,0,0,1,1,9
0021700667,1627783,1,0,4,2,8,4,4,4,1,3,4,0,3
0021700667,1628384,0,0,2,1,4,3,1,2,1,1,2,0,0
0021700668,201609,0,0,2,3,8,4,4,0,2,0,0,0,0
0021700668,201949,0,0,2,2,5,2,3,3,1,1,3,0,0
0021700668,201960,0,0,2,2,7,4,3,2,1,1,1,1,0
0021700668,201961,2,0,3,1,6,2,4,1,1,2,1,0,4
0021700668,202355,7,0,4,0,13,11,2,6,2,2,4,2,15
0021700668,203092,0,0,1,0,10,10,0,3,0,1,2,1,0
0021700668,203112,6,1,2,3,10,7,3,9,1,1,7,2,13
0021700668,203459,0,0,2,0,5,2,3,0,0,2,0,0,0
0021700668,203482,3,0,0,1,5,3,2,4,0,0,3,1,9
0021700668,203915,0,0,3,1,8,6,2,2,0,3,2,0,0
0021700668,203925,0,0,1,0,5,1,4,0,0,1,0,0,0
0021700668,1626143,0,0,0,0,1,1,0,4,0,0,4,0,0
0021700668,1626156,0,0,0,1,1,1,0,0,0,0,0,0,0
0021700668,1626159,0,0,2,1,5,3,2,1,0,2,1,0,0
0021700668,1626178,0,0,1,1,10,7,3,7,1,0,6,1,0
0021700668,1626196,0,0,2,3,8,2,6,3,0,2,2,1,0
0021700668,1627747,0,0,2,4,4,2,2,1,0,2,1,0,0
0021700668,1627884,1,0,0,0,4,1,3,2,0,0,1,1,3
0021700668,1628386,1,0,1,0,7,7,0,4,1,0,4,0,3
0021700668,1628389,3,0,0,0,6,5,1,7,0,0,7,0,7
0021700669,101133,1,0,1,0,2,2,0,2,0,1,2,0,2
0021700669,101162,3,0,0,0,7,6,1,7,0,0,4,3,6
0021700669,201229,2,0,0,1,3,1,2,8,0,0,8,0,5
0021700669,201975,0,0,0,1,3,0,3,0,0,0,0,0,0
0021700669,202322,0,1,0,3,6,5,1,1,0,0,1,0,0
0021700669,202340,0,0,1,0,4,1,3,1,0,1,1,0,0
0021700669,202397,0,1,2,1,6,3,3,0,0,2,0,0,0
0021700669,202693,2,0,0,1,8,5,3,17,0,0,15,2,5
0021700669,202699,2,0,0,3,9,6,3,4,0,0,4,0,4
0021700669,202779,1,0,0,1,1,1,0,0,0,0,0,0,2
0021700669,203078,0,0,0,2,14,9,5,1,0,0,1,0,0
0021700669,203083,11,0,1,7,10,9,1,16,0,1,10,6,25
0021700669,203107,0,0,0,2,1,1,0,0,0,0,0,0,0
0021700669,203118,0,0,0,0,0,0,0,8,0,0,8,0,0
0021700669,203490,1,0,3,4,6,2,4,5,2,1,5,0,2
0021700669,203493,0,0,0,0,5,1,4,5,0,0,5,0,0
0021700669,203961,0,0,0,0,3,2,1,2,0,0,2,0,0
0021700669,204038,0,0,0,0,4,1,3,0,0,0,0,0,0
0021700669,1626162,1,0,0,0,8,4,4,6,0,0,6,0,2
0021700669,1626169,0,0,1,3,1,1,0,0,0,1,0,0,0
0021700669,1628379,0,0,0,0,6,1,5,2,0,0,2,0,0
0021700670,1713,0,0,1,0,6,1,5,6,0,1,6,0,0
0021700670,2216,4,0,1,1,4,3,1,1,0,1,1,0,9
0021700670,201188,5,0,0,1,8,8,0,0,0,0,0,0,11
0021700670,201596,1,0,0,2,2,2,0,1,0,0,1,0,2
0021700670,201936,0,0,0,2,4,1,3,0,0,0,0,0,0
0021700670,202066,0,0,3,4,6,3,3,0,2,1,0,0,0
0021700670,203210,2,0,1,1,9,6,3,6,1,0,6,0,5
0021700670,203463,2,0,0,2,4,1,3,3,0,0,1,2,5
0021700670,203992,0,0,0,3,11,4,7,3,0,0,3,0,0
0021700670,1626150,0,0,1,2,3,2,1,1,0,1,1,0,0
0021700670,1626161,4,0,0,2,5,5,0,5,0,0,5,0,9
0021700670,1626185,1,0,0,0,10,8,2,7,0,0,7,0,2
0021700670,1627738,4,0,0,3,8,6,2,7,0,0,6,1,10
0021700670,1627741,0,0,1,4,7,5,2,1,0,1,1,0,0
0021700670,1627746,4,0,2,2,17,14,3,9,1,1,8,1,9
0021700670,1627782,0,0,0,2,2,1,1,1,0,0,1,0,0
0021700670,1627834,2,0,0,0,3,3,0,5,0,0,5,0,6
0021700670,1628368,1,0,0,1,14,6,8,1,0,0,1,0,2
0021700670,1628382,0,0,0,0,5,4,1,1,0,0,1,0,0
0021700670,1628397,2,0,0,0,0,0,0,1,0,0,1,0,4
0021700670,1628415,0,0,1,4,8,4,4,1,1,0,1,0,0
0021700671,2199,6,0,0,0,7,5,2,7,0,0,4,3,14
0021700671,2210,1,0,0,1,4,2,2,0,0,0,0,0,2
0021700671,201162,2,0,0,1,6,4,2,4,0,0,4,0,5
0021700671,201163,0,0,3,0,9,5,4,3,0,3,3,0,0
0021700671,203115,0,0,2,0,5,4,1,0,0,2,0,0,0
0021700671,203458,3,0,3,2,12,12,0,6,2,1,4,2,8
0021700671,203477,0,0,1,2,6,0,6,0,0,1,0,0,0
0021700671,203486,3,0,0,3,3,3,0,5,0,0,4,1,6
0021700671,203584,1,0,1,0,2,1,1,0,0,1,0,0,2
0021700671,203914,0,0,2,3,8,2,6,0,0,2,0,0,0
0021700671,203933,0,0,5,4,8,2,6,3,1,4,3,0,0
0021700671,203999,3,0,0,1,7,6,1,11,0,0,8,3,6
0021700671,1626164,0,0,2,1,5,2,3,0,2,0,0,0,0
0021700671,1626168,1,0,1,2,5,2,3,2,0,1,1,1,2
0021700671,1627733,0,0,0,0,9,3,6,3,0,0,3,0,0
0021700671,1627736,0,0,0,1,3,0,3,1,0,0,1,0,0
0021700671,1627750,0,0,2,3,11,5,6,2,1,1,2,0,0
0021700671,1627755,0,0,0,2,2,2,0,0,0,0,0,0,0
0021700671,1628367,0,0,0,0,5,4,1,0,0,0,0,0,0
0021700671,1628470,0,0,0,0,1,0,1,0,0,0,0,0,0
0021700672,2207,0,0,0,0,10,9,1,5,0,0,5,0,0
0021700672,101127,0,0,0,1,5,0,5,1,0,0,1,0,0
0021700672,201563,2,0,0,1,7,4,3,2,0,0,1,1,5
0021700672,201584,0,0,2,5,7,2,5,1,0,2,1,0,0
0021700672,201937,0,0,4,1,5,3,2,0,1,3,0,0,0
0021700672,201973,0,0,0,0,8,8,0,1,0,0,1,0,0
0021700672,202324,6,0,1,1,10,8,2,8,1,0,7,1,13
0021700672,202498,1,0,0,0,2,1,1,0,0,0,0,0,2
0021700672,202683,4,0,1,1,11,10,1,14,0,1,11,3,9
0021700672,203124,1,0,0,0,11,8,3,9,0,0,7,2,2
0021700672,203497,6,0,0,1,14,14,0,13,0,0,11,2,13
0021700672,203501,0,0,1,0,7,3,4,4,0,1,4,0,0
0021700672,203504,0,0,1,1,2,2,0,1,1,0,1,0,0
0021700672,203526,0,1,0,1,1,0,1,0,0,0,0,0,0
0021700672,203918,0,0,2,1,11,7,4,3,1,1,3,0,0
0021700672,203926,0,0,0,0,1,1,0,1,0,0,1,0,0
0021700672,204001,0,0,1,2,10,7,3,11,1,0,10,1,0
0021700672,204060,0,0,2,1,6,2,4,5,2,0,5,0,0
0021700672,1626220,0,0,0,0,4,3,1,2,0,0,2,0,0
0021700672,1627758,0,0,1,1,6,4,2,1,0,1,1,0,0
0021700672,1628373,0,0,0,0,4,4,0,0,0,0,0,0,0
0021700672,1628378,0,0,0,3,8,6,2,2,0,0,2,0,0
0021700673,2744,3,0,0,1,4,3,1,3,0,0,3,0,6
0021700673,201147,0,0,3,3,10,7,3,2,1,2,2,0,0
0021700673,201152,0,0,0,5,11,5,6,6,0,0,6,0,0
0021700673,201572,1,0,0,2,8,8,0,7,0,0,5,2,2
0021700673,201954,0,0,3,5,4,1,3,0,0,3,0,0,0
0021700673,202362,0,0,1,5,2,1,1,0,0,1,0,0,0
0021700673,202709,0,0,3,1,9,2,7,1,1,2,1,0,0
0021700673,202711,0,0,4,3,4,3,1,1,2,2,1,0,0
0021700673,203506,0,1,3,2,2,1,1,0,3,0,0,0,0
0021700673,203898,0,0,1,1,5,3,2,1,1,0,1,0,0
0021700673,203903,1,0,4,3,6,3,3,0,3,1,0,0,2
0021700673,203944,1,0,2,0,10,9,1,5,1,1,4,1,2
0021700673,1626202,0,0,1,1,1,0,1,1,1,0,1,0,0
0021700673,1626204,4,0,4,4,10,9,1,8,1,3,7,1,10
0021700673,1627734,6,0,2,1,15,15,0,4,2,0,1,3,12
0021700673,1627936,0,0,2,2,7,3,4,4,0,2,4,0,0
0021700673,1628388,0,0,0,1,2,2,0,1,0,0,1,0,0
0021700673,1628398,0,0,1,1,12,11,1,7,1,0,7,0,0
0021700673,1628404,0,0,0,4,14,9,5,2,0,0,2,0,0
0021700674,2544,0,0,2,2,7,6,1,3,1,1,2,1,0
0021700674,2546,1,0,0,1,9,5,4,1,0,0,1,0,3
0021700674,2548,0,0,1,2,4,3,1,1,0,1,1,0,0
0021700674,2594,0,0,0,0,4,4,0,1,0,0,1,0,0
0021700674,2747,0,0,1,1,7,3,4,4,1,0,3,1,0
0021700674,101109,1,0,0,0,1,1,0,2,0,0,2,0,3
0021700674,101112,1,0,0,1,2,2,0,6,0,0,6,0,2
0021700674,101181,0,0,1,0,0,0,0,0,0,1,0,0,0
0021700674,201145,1,0,0,1,10,5,5,2,0,0,2,0,3
0021700674,201565,0,0,0,1,8,6,2,0,0,0,0,0,0
0021700674,201566,0,0,3,3,4,1,3,0,1,2,0,0,0
0021700674,201567,0,0,0,0,0,0,0,1,0,0,1,0,0
0021700674,202331,0,1,0,2,7,5,2,3,0,0,3,0,0
0021700674,202335,1,0,1,2,6,4,2,0,1,0,0,0,3
0021700674,202684,6,0,2,0,13,10,3,7,0,2,5,2,14
0021700674,202738,0,0,1,1,6,4,2,2,1,0,2,0,0
0021700674,203109,0,0,1,4,8,4,4,5,0,1,4,1,0
0021700674,203460,0,0,2,3,6,5,1,3,1,1,2,1,0
0021700674,203500,7,0,1,1,17,10,7,9,0,1,3,6,15
0021700674,203924,2,0,0,0,11,5,6,2,0,0,2,0,4
0021700674,203962,0,0,0,0,8,4,4,1,0,0,0,1,0
0021700674,1626177,0,0,0,0,1,0,1,0,0,0,0,0,0
0021700674,1628390,0,0,1,2,2,1,1,1,0,1,1,0,0
0021700675,101141,2,0,2,0,2,0,2,1,2,0,1,0,5
0021700675,201158,0,0,0,0,3,1,2,2,0,0,2,0,0
0021700675,201577,2,0,1,0,12,7,5,11,1,0,9,2,4
0021700675,202337,0,0,0,0,2,1,1,0,0,0,0,0,0
0021700675,202703,0,0,2,1,13,3,10,3,0,2,2,1,0
0021700675,203101,1,0,1,0,9,6,3,1,0,1,0,1,2
0021700675,203145,0,0,0,2,4,2,2,0,0,0,0,0,0
0021700675,203200,2,0,3,2,13,4,9,0,2,1,0,0,4
0021700675,203471,0,1,2,5,9,3,6,0,2,0,0,0,0
0021700675,203473,4,0,0,0,8,6,2,6,0,0,5,1,9
0021700675,203488,0,0,0,0,7,4,3,1,0,0,1,0,0
0021700675,203897,0,0,0,1,0,0,0,1,0,0,1,0,0
0021700675,1626170,0,0,2,1,6,1,5,0,2,0,0,0,0
0021700675,1626171,3,0,1,1,3,2,1,9,0,1,8,1,9
0021700675,1627098,0,0,1,0,0,0,0,0,0,1,0,0,0
0021700675,1627752,0,0,0,3,0,0,0,0,0,0,0,0,0
0021700675,1627756,0,0,2,1,6,2,4,5,1,1,5,0,0
0021700675,1627853,0,1,0,1,3,1,2,0,0,0,0,0,0
0021700675,1628021,0,0,1,1,5,2,3,5,0,1,2,3,0
0021700675,1628374,0,0,0,2,6,3,3,12,0,0,11,1,0
0021700675,1628381,1,0,1,1,15,10,5,12,1,0,3,9,3
0021700675,1628416,0,0,0,0,5,3,2,0,0,0,0,0,0
0021700676,2730,13,0,0,2,10,10,0,9,0,0,7,2,28
0021700676,101107,1,0,0,2,6,3,3,3,0,0,3,0,2
0021700676,201587,0,0,0,3,4,2,2,0,0,0,0,0,0
0021700676,201949,4,0,2,1,3,1,2,2,1,1,2,0,9
0021700676,201961,2,0,0,1,8,6,2,3,0,0,3,0,4
0021700676,202355,5,0,0,1,8,7,1,4,0,0,4,0,11
0021700676,202689,0,0,3,4,8,6,2,0,0,3,0,0,0
0021700676,203077,0,0,0,0,7,3,4,3,0,0,3,0,0
0021700676,203087,0,0,1,1,1,1,0,0,0,1,0,0,0
0021700676,203482,4,0,0,0,9,4,5,0,0,0,0,0,12
0021700676,203487,0,0,0,1,8,4,4,2,0,0,2,0,0
0021700676,203948,1,0,1,1,4,3,1,1,1,0,1,0,3
0021700676,1626159,0,0,0,2,4,3,1,0,0,0,0,0,0
0021700676,1626163,0,0,1,1,10,5,5,2,1,0,1,1,0
0021700676,1626196,1,0,0,2,13,10,3,3,0,0,3,0,2
0021700676,1626203,0,0,0,1,3,1,2,0,0,0,0,0,0
0021700676,1627884,0,0,1,0,6,5,1,3,1,0,3,0,0
0021700676,1628389,3,0,1,2,10,7,3,12,0,1,9,3,7
0021700676,1628476,0,0,1,0,4,1,3,1,1,0,1,0,0
0021700677,200765,1,0,0,2,3,1,2,1,0,0,1,0,2
0021700677,201188,4,0,0,1,3,3,0,7,0,0,7,0,9
0021700677,201936,0,0,1,1,11,6,5,0,0,1,0,0,0
0021700677,201950,0,0,2,3,9,3,6,3,2,0,3,0,0
0021700677,201967,0,0,0,1,3,3,0,7,0,0,7,0,0
0021700677,202326,2,2,0,2,16,14,2,9,0,0,9,0,4
0021700677,202734,0,0,0,1,5,2,3,7,0,0,7,0,0
0021700677,203076,4,0,1,0,17,4,13,8,1,0,6,2,9
0021700677,203121,0,0,1,2,10,7,3,7,0,1,7,0,0
0021700677,203210,1,0,0,1,3,2,1,4,0,0,3,1,3
0021700677,203463,0,0,0,0,7,4,3,1,0,0,1,0,0
0021700677,203546,1,1,0,0,2,1,1,1,0,0,1,0,2
0021700677,1626185,3,0,0,3,7,5,2,15,0,0,14,1,8
0021700677,1627738,1,0,2,1,5,2,3,8,0,2,8,0,2
0021700677,1627782,0,0,0,3,5,1,4,2,0,0,2,0,0
0021700677,1627988,0,0,0,0,4,3,1,0,0,0,0,0,0
0021700677,1628415,0,0,1,3,8,5,3,0,1,0,0,0,0
0021700678,1891,0,0,0,1,3,0,3,0,0,0,0,0,0
0021700678,101161,3,0,1,2,6,4,2,4,0,1,1,3,7
0021700678,202339,0,0,1,11,5,1,4,0,1,0,0,0,0
0021700678,202344,0,0,0,0,1,1,0,4,0,0,1,3,0
0021700678,203089,3,0,0,0,7,5,2,9,0,0,6,3,6
0021700678,203114,0,0,1,2,5,4,1,14,1,0,14,0,0
0021700678,203496,0,0,1,3,8,5,3,3,0,1,3,0,0
0021700678,203503,0,0,1,6,6,4,2,9,1,0,9,0,0
0021700678,203521,0,0,1,0,1,1,0,1,1,0,1,0,0
0021700678,203923,0,0,0,0,2,0,2,1,0,0,1,0,0
0021700678,203930,0,0,0,0,0,0,0,1,0,0,1,0,0
0021700678,203954,2,0,2,2,10,8,2,10,2,0,7,3,4
0021700678,203967,1,0,0,0,8,3,5,3,0,0,1,2,2
0021700678,204098,0,0,1,0,1,1,0,0,1,0,0,0,0
0021700678,204456,0,0,3,7,7,4,3,0,2,1,0,0,0
0021700678,1626147,1,0,0,0,3,0,3,1,0,0,1,0,3
0021700678,1627732,0,0,0,2,6,4,2,2,0,0,2,0,0
0021700678,1627748,0,0,1,0,7,5,2,4,1,0,4,0,0
0021700678,1627789,0,0,0,2,7,3,4,3,0,0,2,1,0
0021700678,1627850,2,0,0,1,8,8,0,6,0,0,4,2,4
0021700678,1628425,0,0,2,3,8,3,5,2,0,2,2,0,0
0021700679,2403,1,0,0,2,9,3,6,4,0,0,2,2,3
0021700679,2561,1,0,1,2,10,7,3,8,0,1,6,2,2
0021700679,2585,3,0,2,1,10,8,2,8,1,1,3,5,9
0021700679,2733,0,0,1,1,7,3,4,0,0,1,0,0,0
0021700679,101108,0,0,1,7,9,5,4,2,0,1,2,0,0
0021700679,200782,1,0,0,4,5,2,3,11,0,0,8,3,3
0021700679,201142,0,0,0,1,9,3,6,7,0,0,7,0,0
0021700679,201156,0,0,1,2,4,0,4,3,0,1,2,1,0
0021700679,201569,0,0,0,2,5,3,2,2,0,0,2,0,0
0021700679,201583,0,0,0,2,2,1,1,13,0,0,8,5,0
0021700679,201601,0,0,4,1,9,4,5,2,2,2,2,0,0
0021700679,201935,0,0,0,5,11,7,4,4,0,0,4,0,0
0021700679,201939,0,0,0,3,3,1,2,1,0,0,1,0,0
0021700679,202691,1,0,0,3,7,4,3,4,0,0,4,0,2
0021700679,203110,1,0,0,4,9,7,2,9,0,0,8,1,2
0021700679,203991,0,0,1,3,10,8,2,10,1,0,9,1,0
0021700679,1626172,0,0,1,0,6,2,4,6,1,0,5,1,0
0021700679,1627775,0,0,0,4,4,1,3,0,0,0,0,0,0
0021700680,101139,0,0,0,1,6,4,2,0,0,0,0,0,0
0021700680,200768,0,0,2,1,3,3,0,3,0,2,3,0,0
0021700680,201586,1,0,0,0,10,7,3,7,0,0,5,2,2
0021700680,201942,0,0,1,4,3,2,1,3,0,1,3,0,0
0021700680,201952,0,0,0,3,3,1,2,0,0,0,0,0,0
0021700680,201959,4,0,1,0,15,9,6,9,1,0,9,0,9
0021700680,202357,0,0,1,4,5,2,3,3,1,0,1,2,0
0021700680,202685,3,0,1,1,4,2,2,4,0,1,3,1,7
0021700680,203476,1,0,1,3,8,6,2,5,1,0,4,1,2
0021700680,203498,1,0,0,0,3,1,2,2,0,0,0,2,2
0021700680,203512,2,0,0,1,8,8,0,1,0,0,1,0,4
0021700680,203952,0,0,1,1,10,4,6,1,1,0,1,0,0
0021700680,1626145,0,0,2,0,1,0,1,0,2,0,0,0,0
0021700680,1626153,0,0,0,2,6,6,0,2,0,0,2,0,0
0021700680,1626157,4,0,0,0,11,7,4,2,0,0,2,0,8
0021700680,1627751,2,0,0,1,12,10,2,8,0,0,7,1,4
0021700680,1627783,0,0,1,1,5,5,0,6,0,1,5,1,0
0021700680,1627832,0,0,1,1,2,1,1,2,0,1,2,0,0
0021700680,1627875,0,1,2,1,6,3,3,1,1,1,0,1,0
0021700680,1628384,0,0,1,1,7,5,2,0,0,1,0,0,0
0021700681,2207,0,0,0,1,6,5,1,3,0,0,3,0,0
0021700681,101150,1,0,1,11,5,1,4,1,0,1,1,0,2
0021700681,201933,3,0,0,2,8,5,3,10,0,0,10,0,7
0021700681,201937,0,0,1,1,5,2,3,0,0,1,0,0,0
0021700681,201973,0,0,0,1,3,2,1,1,0,0,1,0,0
0021700681,202324,5,0,1,3,9,5,4,11,0,1,7,4,12
0021700681,202325,0,0,1,3,5,3,2,3,0,1,3,0,0
0021700681,202692,0,0,3,0,3,1,2,0,1,2,0,0,0
0021700681,203186,1,0,0,0,4,2,2,3,0,0,3,0,3
0021700681,203497,2,0,1,0,12,7,5,2,0,1,2,0,5
0021700681,203526,0,0,0,0,6,4,2,0,0,0,0,0,0
0021700681,204060,0,0,0,4,5,0,5,6,0,0,6,0,0
0021700681,1626149,4,0,0,3,7,5,2,6,0,0,6,0,9
0021700681,1626155,2,0,0,0,1,1,0,2,0,0,2,0,5
0021700681,1626220,0,0,0,2,3,1,2,1,0,0,1,0,0
0021700681,1627820,1,0,3,1,6,4,2,4,3,0,4,0,2
0021700681,1628378,0,0,2,2,7,3,4,3,2,0,3,0,0
0021700681,1628393,1,0,0,2,3,2,1,0,0,0,0,0,2
0021700681,1628414,0,0,0,1,2,2,0,1,0,0,1,0,0
0021700681,1628462,0,1,0,1,6,4,2,1,0,0,1,0,0
0021700682,1717,3,0,2,2,12,9,3,6,0,2,6,0,6
0021700682,2734,1,0,0,0,0,0,0,0,0,0,0,0,2
0021700682,200826,0,0,0,1,3,1,2,0,0,0,0,0,0
0021700682,202083,1,2,3,4,7,3,4,2,3,0,1,1,3
0021700682,202323,0,0,1,0,2,1,1,2,0,1,2,0,0
0021700682,202329,3,0,0,2,7,3,4,2,0,0,2,0,9
0021700682,202334,6,0,0,1,11,11,0,15,0,0,12,3,14
0021700682,203081,0,3,1,2,7,4,3,1,0,1,1,0,0
0021700682,203084,0,0,2,0,8,3,5,4,1,1,3,1,0
0021700682,203468,1,0,2,3,12,9,3,3,1,1,3,0,3
0021700682,203894,0,0,1,0,4,2,2,0,0,1,0,0,0
0021700682,203939,0,0,0,1,2,2,0,3,0,0,2,1,0
0021700682,203994,5,0,2,0,9,7,2,9,2,0,7,2,14
0021700682,1626192,0,0,2,2,4,2,2,2,1,1,2,0,0
0021700682,1626257,8,0,1,2,11,9,2,6,1,0,5,1,17
0021700682,1627812,0,1,0,2,8,4,4,0,0,0,0,0,0
0021700682,1628372,1,0,2,5,9,1,8,0,2,0,0,0,2
0021700682,1628380,4,0,0,0,4,3,1,4,0,0,4,0,10
0021700682,1628467,1,0,0,1,6,4,2,3,0,0,3,0,2
0021700683,201143,4,0,1,2,19,16,3,9,1,0,9,0,9
0021700683,201571,0,0,1,0,1,1,0,0,1,0,0,0,0
0021700683,201578,1,0,0,0,1,1,0,3,0,0,3,0,3
0021700683,202681,1,2,1,2,3,3,0,3,1,0,3,0,2
0021700683,202687,4,0,0,0,9,7,2,6,0,0,6,0,8
0021700683,202694,1,0,2,2,7,7,0,8,2,0,8,0,2
0021700683,202714,0,0,1,4,4,1,3,2,0,1,2,0,0
0021700683,203095,0,0,5,1,9,5,4,5,4,1,5,0,0
0021700683,203382,1,0,0,0,1,1,0,1,0,0,1,0,2
0021700683,203499,0,0,1,0,1,1,0,0,0,1,0,0,0
0021700683,203613,0,0,1,1,6,4,2,0,0,1,0,0,0
0021700683,203901,1,0,2,1,11,7,4,2,1,1,2,0,2
0021700683,203920,3,0,0,2,12,9,3,2,0,0,1,1,6
0021700683,203932,0,0,5,1,5,4,1,1,4,1,1,0,0
0021700683,203935,0,0,1,4,2,1,1,2,1,0,2,0,0
0021700683,1626179,0,0,2,2,5,2,3,1,0,2,1,0,0
0021700683,1626209,0,0,0,1,3,2,1,1,0,0,1,0,0
0021700683,1627759,0,0,1,2,9,6,3,4,1,0,3,1,0
0021700683,1628369,0,0,2,4,7,3,4,0,1,1,0,0,0
0021700683,1628400,1,0,1,2,6,3,3,0,0,1,0,0,2
0021700683,1628411,0,0,0,0,4,3,1,0,0,0,0,0,0
0021700683,1628464,2,0,1,0,8,6,2,7,0,1,7,0,4
0021700684,101127,0,0,2,2,5,2,3,0,1,1,0,0,0
0021700684,201147,1,0,1,2,3,0,3,0,0,1,0,0,3
0021700684,201563,0,0,0,0,1,1,0,0,0,0,0,0,0
0021700684,201572,2,0,0,0,7,7,0,5,0,0,5,0,4
0021700684,201584,0,1,0,1,5,1,4,0,0,0,0,0,0
0021700684,202498,0,0,1,0,3,3,0,0,0,1,0,0,0
0021700684,202683,6,0,3,0,9,8,1,14,3,0,1,13,15
0021700684,203124,1,0,0,3,11,10,1,3,0,0,1,2,2
0021700684,203501,0,0,0,0,7,5,2,2,0,0,1,1,0
0021700684,203898,0,0,0,1,3,1,2,0,0,0,0,0,0
0021700684,203903,1,0,3,4,8,6,2,0,3,0,0,0,2
0021700684,203926,0,0,0,1,2,1,1,2,0,0,2,0,0
0021700684,203944,1,1,5,2,12,12,0,8,2,3,4,4,2
0021700684,204001,1,0,1,3,15,12,3,0,0,1,0,0,2
0021700684,1626195,1,0,0,2,3,3,0,1,0,0,1,0,3
0021700684,1626204,5,0,1,3,7,5,2,7,1,0,5,2,12
0021700684,1627742,0,0,0,0,6,1,5,1,0,0,1,0,0
0021700684,1627758,0,0,0,2,2,1,1,0,0,0,0,0,0
0021700684,1627936,0,0,1,3,8,7,1,1,1,0,1,0,0
0021700684,1628373,0,0,1,0,5,3,2,0,0,1,0,0,0
0021700684,1628398,1,0,0,0,8,4,4,0,0,0,0,0,2
0021700684,1628404,0,0,0,0,7,3,4,0,0,0,0,0,0
0021700684,1628418,0,0,0,0,1,1,0,0,0,0,0,0,0
0021700685,201229,1,1,0,0,5,3,2,3,0,0,3,0,2
0021700685,201960,1,0,1,2,12,4,8,2,0,1,1,1,3
0021700685,202340,0,0,1,0,5,1,4,2,1,0,2,0,0
0021700685,202397,1,0,0,1,7,2,5,1,0,0,1,0,2
0021700685,202699,2,0,2,1,12,8,4,9,1,1,5,4,4
0021700685,203083,7,0,1,3,7,7,0,9,1,0,6,3,14
0021700685,203092,2,0,0,0,7,7,0,2,0,0,2,0,4
0021700685,203112,2,1,0,3,5,4,1,5,0,0,4,1,4
0021700685,203459,0,0,0,2,4,3,1,0,0,0,0,0,0
0021700685,203493,1,0,0,1,6,4,2,0,0,0,0,0,3
0021700685,203915,1,0,2,1,8,6,2,1,1,1,1,0,3
0021700685,203925,0,0,2,0,7,6,1,2,1,1,2,0,0
0021700685,203961,2,0,1,1,3,3,0,3,0,1,3,0,4
0021700685,204038,0,0,2,3,8,3,5,0,1,1,0,0,0
0021700685,1626143,0,0,0,1,2,2,0,1,0,0,1,0,0
0021700685,1626156,0,0,0,0,5,1,4,0,0,0,0,0,0
0021700685,1626169,0,0,1,3,3,1,2,4,1,0,2,2,0
0021700685,1626178,1,0,2,1,4,3,1,4,1,1,4,0,2
0021700685,1627747,0,0,1,1,2,1,1,1,1,0,1,0,0
0021700685,1628379,0,0,0,1,3,2,1,2,0,0,2,0,0
0021700685,1628386,0,0,0,1,8,5,3,4,0,0,4,0,0
0021700686,2200,2,0,1,0,16,15,1,12,0,1,10,2,4
0021700686,2225,0,0,0,1,0,0,0,0,0,0,0,0,0
0021700686,2744,3,0,0,0,3,2,1,5,0,0,5,0,6
0021700686,200746,3,0,2,3,14,10,4,11,2,0,6,5,6
0021700686,201152,2,0,2,5,14,9,5,7,0,2,7,0,5
0021700686,201954,0,0,1,4,11,3,8,2,1,0,2,0,0
0021700686,201980,1,0,0,0,4,4,0,4,0,0,4,0,2
0021700686,201988,1,0,1,0,3,2,1,0,1,0,0,0,2
0021700686,202362,0,0,0,0,5,2,3,2,0,0,2,0,0
0021700686,202709,1,0,1,1,7,2,5,3,0,1,3,0,2
0021700686,202711,0,0,0,3,4,0,4,3,0,0,3,0,0
0021700686,202722,0,0,0,0,3,2,1,4,0,0,4,0,0
